%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1602702380073109588,18336,1602702380073109588,,30.2855879479,-97.7401149114,-1.23559641838
1602702380113431872,18337,1602702380113431872,,30.2855875111,-97.7401148167,-1.21792960167
1602702380133540440,18338,1602702380133540440,,30.2855875111,-97.7401148167,-1.21792960167
1602702380153425240,18339,1602702380153425240,,30.285587072,-97.740114712,-1.20060300827
1602702380193749903,18340,1602702380193749903,,30.2855866378,-97.7401145999,-1.18395543098
1602702380234855072,18341,1602702380234855072,,30.2855866378,-97.7401145999,-1.18395543098
1602702380274799926,18342,1602702380274799926,,30.2855864937,-97.7401145637,-1.17015218735
1602702380315214713,18343,1602702380315214713,,30.2855860619,-97.7401144364,-1.15384459496
1602702380355576488,18344,1602702380355576488,,30.2855856321,-97.7401142999,-1.13617777824
1602702380416297648,18345,1602702380416297648,,30.2855852059,-97.7401141561,-1.1191906929
1602702380456164317,18346,1602702380456164317,,30.2855847812,-97.7401140028,-1.10118436813
1602702380476286631,18347,1602702380476286631,,30.2855847812,-97.7401140028,-1.10118436813
1602702380536875242,18348,1602702380536875242,,30.2855843595,-97.7401138372,-1.07910084724
1602702380577255064,18349,1602702380577255064,,30.2855839312,-97.7401136569,-1.0566778183
1602702380619033395,18350,1602702380619033395,,30.2855835175,-97.7401134708,-1.0349342823
1602702380658910084,18351,1602702380658910084,,30.2855831053,-97.7401132736,-1.01319074631
1602702380699176321,18352,1602702380699176321,,30.2855831534,-97.7401132477,-0.991393685341
1602702380759426913,18353,1602702380759426913,,30.2855827493,-97.7401130304,-0.969650149345
1602702380799856061,18354,1602702380799856061,,30.2855823511,-97.7401128058,-0.950964331627
1602702380821776792,18355,1602702380821776792,,30.2855823511,-97.7401128058,-0.950964331627
1602702380861853360,18356,1602702380861853360,,30.2855819543,-97.7401125726,-0.933637261391
1602702380921941827,18357,1602702380921941827,,30.2855811988,-97.7401127033,-0.91728836298
1602702380962495931,18358,1602702380962495931,,30.2855808087,-97.7401124553,-0.900641024113
1602702381002716069,18359,1602702381002716069,,30.2855804233,-97.7401122005,-0.883653700352
1602702381043061766,18360,1602702381043061766,,30.2855804233,-97.7401122005,-0.883653700352
1602702381083219825,18361,1602702381083219825,,30.2855796744,-97.7401116367,-0.840166628361
1602702381124933432,18362,1602702381124933432,,30.2855796744,-97.7401116367,-0.840166628361
1602702381144802861,18363,1602702381144802861,,30.2855793038,-97.7401113508,-0.81808334589
1602702381164893319,18364,1602702381164893319,,30.2855793038,-97.7401113508,-0.81808334589
1602702381205032572,18365,1602702381205032572,,30.2855791609,-97.7401111988,-0.800229251385
1602702381244924059,18366,1602702381244924059,,30.2855787929,-97.7401108886,-0.777466475964
1602702381305598929,18367,1602702381305598929,,30.2855784372,-97.7401105796,-0.759459912777
1602702381346043496,18368,1602702381346043496,,30.2855784372,-97.7401105796,-0.759459912777
1602702381386250959,18369,1602702381386250959,,30.2855777481,-97.7401099247,-0.724806249142
1602702381427646726,18370,1602702381427646726,,30.2855777481,-97.7401099247,-0.724806249142
1602702381447779463,18371,1602702381447779463,,30.2855774071,-97.7401095956,-0.707818925381
1602702381467623850,18372,1602702381467623850,,30.2855774495,-97.7401097771,-0.711207985878
1602702381507937557,18373,1602702381507937557,,30.2855771126,-97.7401094425,-0.694220900536
1602702381548018181,18374,1602702381548018181,,30.2855767802,-97.7401091004,-0.676894068718
1602702381588433532,18375,1602702381588433532,,30.2855764523,-97.7401087515,-0.660246491432
1602702381649013639,18376,1602702381649013639,,30.2855764523,-97.7401087515,-0.660246491432
1602702381689037800,18377,1602702381689037800,,30.2855761291,-97.7401083967,-0.64325940609
1602702381729521585,18378,1602702381729521585,,30.2855758127,-97.7401080356,-0.625592827797
1602702381769863753,18379,1602702381769863753,,30.2855755004,-97.7401076672,-0.608605742455
1602702381789749304,18380,1602702381789749304,,30.2855751941,-97.7401072935,-0.591278672218
1602702381811044865,18381,1602702381811044865,,30.2855751941,-97.7401072935,-0.591278672218
1602702381851085850,18382,1602702381851085850,,30.2855748948,-97.740106915,-0.573951840401
1602702381891180837,18383,1602702381891180837,,30.2855749335,-97.7401066939,-0.559771358967
1602702381931453367,18384,1602702381931453367,,30.2855749335,-97.7401066939,-0.559771358967
1602702381971640920,18385,1602702381971640920,,30.2855746439,-97.740106304,-0.542784035206
1602702382032334187,18386,1602702382032334187,,30.2855743599,-97.740105909,-0.525796949863
1602702382072443851,18387,1602702382072443851,,30.2855740803,-97.7401055043,-0.508130371571
1602702382092891548,18388,1602702382092891548,,30.2855738082,-97.7401050982,-0.49182254076
1602702382112824537,18389,1602702382112824537,,30.2855738082,-97.7401050982,-0.49182254076
1602702382153834069,18390,1602702382153834069,,30.2855735415,-97.7401046848,-0.474155962467
1602702382193986203,18391,1602702382193986203,,30.2855728825,-97.7401044431,-0.452960193157
1602702382234398286,18392,1602702382234398286,,30.2855728825,-97.7401044431,-0.452960193157
1602702382274564748,18393,1602702382274564748,,30.2855726243,-97.740104009,-0.435633122921
1602702382335191608,18394,1602702382335191608,,30.2855723783,-97.7401035805,-0.417966544628
1602702382375278829,18395,1602702382375278829,,30.2855721395,-97.7401031474,-0.400979459286
1602702382415792795,18396,1602702382415792795,,30.2855719067,-97.7401027085,-0.38365238905
1602702382436026663,18397,1602702382436026663,,30.2855716791,-97.7401022634,-0.366325557232
1602702382496367726,18398,1602702382496367726,,30.2855714591,-97.7401018153,-0.349678218365
1602702382538281291,18399,1602702382538281291,,30.2855714591,-97.7401018153,-0.349678218365
1602702382578302675,18400,1602702382578302675,,30.2855713508,-97.7401014042,-0.33224773407
1602702382618570931,18401,1602702382618570931,,30.2855711438,-97.7401009468,-0.314580917358
1602702382658706972,18402,1602702382658706972,,30.2855709444,-97.7401004856,-0.297593832016
1602702382719098468,18403,1602702382719098468,,30.2855707501,-97.7401000252,-0.284683465958
1602702382759590768,18404,1602702382759590768,,30.2855705597,-97.7400995607,-0.272452831268
1602702382779665673,18405,1602702382779665673,,30.2855703745,-97.7400990926,-0.259882211685
1602702382820832823,18406,1602702382820832823,,30.2855703745,-97.7400990926,-0.259882211685
1602702382880934479,18407,1602702382880934479,,30.28557027,-97.740098806,-0.247632831335
1602702382921244868,18408,1602702382921244868,,30.2855700947,-97.7400983333,-0.235401958227
1602702382961810280,18409,1602702382961810280,,30.2855699251,-97.7400978591,-0.222831577063
1602702383001615673,18410,1602702383001615673,,30.2855697599,-97.7400973797,-0.209921211004
1602702383042364655,18411,1602702383042364655,,30.2855696009,-97.7400969005,-0.19735082984
1602702383102597252,18412,1602702383102597252,,30.2855694463,-97.7400964169,-0.184440463781
1602702383124184903,18413,1602702383124184903,,30.2855694463,-97.7400964169,-0.184440463781
1602702383164248366,18414,1602702383164248366,,30.2855692969,-97.7400959312,-0.171870082617
1602702383204341986,18415,1602702383204341986,,30.28556947,-97.7400954878,-0.158005774021
1602702383264963240,18416,1602702383264963240,,30.2855693321,-97.7400949987,-0.145775139332
1602702383305336877,18417,1602702383305336877,,30.2855691993,-97.7400945065,-0.132864773273
1602702383345778649,18418,1602702383345778649,,30.285569072,-97.7400940126,-0.120294392109
1602702383385836092,18419,1602702383385836092,,30.2855689509,-97.7400935167,-0.107044279575
1602702383406013042,18420,1602702383406013042,,30.2855689509,-97.7400935167,-0.107044279575
1602702383427187344,18421,1602702383427187344,,30.2855689509,-97.7400935167,-0.107044279575
1602702383467576612,18422,1602702383467576612,,30.2855688345,-97.7400930191,-0.0941341519356
1602702383507348287,18423,1602702383507348287,,30.2855684978,-97.7400926132,-0.0825768634677
1602702383567832104,18424,1602702383567832104,,30.2855683877,-97.7400921058,-0.0740834400058
1602702383608296061,18425,1602702383608296061,,30.2855682823,-97.7400916034,-0.0655897781253
1602702383648890695,18426,1602702383648890695,,30.2855681809,-97.7400911003,-0.05743586272
1602702383668857730,18427,1602702383668857730,,30.2855681809,-97.7400911003,-0.05743586272
1602702383689123708,18428,1602702383689123708,,30.2855680841,-97.7400906016,-0.0489424392581
1602702383730531912,18429,1602702383730531912,,30.2855680841,-97.7400906016,-0.0489424392581
1602702383770838248,18430,1602702383770838248,,30.2855679912,-97.7400900988,-0.0394295379519
1602702383830843412,18431,1602702383830843412,,30.2855678843,-97.7400897426,-0.0311452075839
1602702383871260634,18432,1602702383871260634,,30.2855677986,-97.74008924,-0.0229915305972
1602702383911399018,18433,1602702383911399018,,30.2855677171,-97.740088737,-0.0141581222415
1602702383951892585,18434,1602702383951892585,,30.2855676382,-97.7400882298,-0.005664460361
1602702383971895053,18435,1602702383971895053,,30.2855676382,-97.7400882298,-0.005664460361
1602702383992206772,18436,1602702383992206772,,30.2855675639,-97.7400877263,0.00282896310091
1602702384033884499,18437,1602702384033884499,,30.2855675639,-97.7400877263,0.00282896310091
1602702384074049763,18438,1602702384074049763,,30.285567492,-97.7400872158,0.010643132031
1602702384134732182,18439,1602702384134732182,,30.2855675582,-97.7400869881,0.0217853486538
1602702384174656159,18440,1602702384174656159,,30.2855674951,-97.7400864787,0.0299390256405
1602702384194838091,18441,1602702384194838091,,30.2855674363,-97.740085971,0.0387724339962
1602702384214927127,18442,1602702384214927127,,30.2855674363,-97.740085971,0.0387724339962
1602702384255506444,18443,1602702384255506444,,30.2855673806,-97.7400854603,0.0465866029263
1602702384295659827,18444,1602702384295659827,,30.2855673284,-97.7400849487,0.0544005334377
1602702384337185624,18445,1602702384337185624,,30.2855673284,-97.7400849487,0.0544005334377
1602702384397041521,18446,1602702384397041521,,30.2855672802,-97.7400844363,0.0635736882687
1602702384437480884,18447,1602702384437480884,,30.2855673247,-97.7400835603,0.0829433500767
1602702384457597900,18448,1602702384457597900,,30.2855673247,-97.7400835603,0.0829433500767
1602702384518073759,18449,1602702384518073759,,30.2855672883,-97.7400830487,0.0900780260563
1602702384558481878,18450,1602702384558481878,,30.2855672523,-97.7400825353,0.0938152372837
1602702384598684547,18451,1602702384598684547,,30.2855672183,-97.7400820227,0.0978921949863
1602702384640490401,18452,1602702384640490401,,30.2855672183,-97.7400820227,0.0978921949863
1602702384700376113,18453,1602702384700376113,,30.2855671857,-97.7400815119,0.101289659739
1602702384740935493,18454,1602702384740935493,,30.2855671385,-97.7400806397,0.108521416783
1602702384761077029,18455,1602702384761077029,,30.2855671385,-97.7400806397,0.108521416783
1602702384801194923,18456,1602702384801194923,,30.2855671109,-97.7400801266,0.112598374486
1602702384862013671,18457,1602702384862013671,,30.2855670856,-97.7400796126,0.116675332189
1602702384902094483,18458,1602702384902094483,,30.2855670619,-97.7400790998,0.120752289891
1602702384944004893,18459,1602702384944004893,,30.2855670619,-97.7400790998,0.120752289891
1602702384983910481,18460,1602702384983910481,,30.2855670391,-97.7400785869,0.123810008168
1602702385024178949,18461,1602702385024178949,,30.2855670604,-97.7400782342,0.128370910883
1602702385064394306,18462,1602702385064394306,,30.2855670416,-97.740077721,0.132447630167
1602702385084359241,18463,1602702385084359241,,30.2855670416,-97.740077721,0.132447630167
1602702385104928645,18464,1602702385104928645,,30.2855670242,-97.7400772055,0.135845094919
1602702385145792191,18465,1602702385145792191,,30.2855670088,-97.7400766922,0.139582306147
1602702385185765077,18466,1602702385185765077,,30.2855669956,-97.740076179,0.143999010324
1602702385246418163,18467,1602702385246418163,,30.2855669956,-97.740076179,0.143999010324
1602702385286546420,18468,1602702385286546420,,30.2855668047,-97.740075815,0.144962057471
1602702385326924313,18469,1602702385326924313,,30.2855667931,-97.7400753027,0.148359522223
1602702385367303089,18470,1602702385367303089,,30.2855667836,-97.7400747896,0.152775987983
1602702385407397008,18471,1602702385407397008,,30.2855667756,-97.7400742758,0.156173452735
1602702385427578521,18472,1602702385427578521,,30.2855667756,-97.7400742758,0.156173452735
1602702385447721055,18473,1602702385447721055,,30.285566769,-97.7400737619,0.160250410438
1602702385487848075,18474,1602702385487848075,,30.2855667653,-97.7400732462,0.164667114615
1602702385528286399,18475,1602702385528286399,,30.2855667653,-97.7400732462,0.164667114615
1602702385569853291,18476,1602702385569853291,,30.2855667622,-97.7400727334,0.167724832892
1602702385630603964,18477,1602702385630603964,,30.285566688,-97.7400723832,0.173483431339
1602702385671090231,18478,1602702385671090231,,30.2855666899,-97.7400718723,0.177900135517
1602702385711108215,18479,1602702385711108215,,30.2855666931,-97.7400713569,0.182316601276
1602702385731212190,18480,1602702385731212190,,30.2855666931,-97.7400713569,0.182316601276
1602702385751479807,18481,1602702385751479807,,30.2855666982,-97.7400708405,0.185714066029
1602702385791792664,18482,1602702385791792664,,30.2855667046,-97.740070328,0.189451277256
1602702385832030603,18483,1602702385832030603,,30.2855667046,-97.740070328,0.189451277256
1602702385893761969,18484,1602702385893761969,,30.2855664433,-97.7400698881,0.197218701243
1602702385934293635,18485,1602702385934293635,,30.2855664552,-97.7400693734,0.200955912471
1602702385974269192,18486,1602702385974269192,,30.2855664686,-97.7400688607,0.204693123698
1602702385994474216,18487,1602702385994474216,,30.2855664686,-97.7400688607,0.204693123698
1602702386014592578,18488,1602702386014592578,,30.2855664838,-97.7400683453,0.208430096507
1602702386054887309,18489,1602702386054887309,,30.2855664969,-97.7400678325,0.20673160255
1602702386095212443,18490,1602702386095212443,,30.2855665096,-97.7400673188,0.206052109599
1602702386135292953,18491,1602702386135292953,,30.2855665096,-97.7400673188,0.206052109599
1602702386196371967,18492,1602702386196371967,,30.2855665232,-97.7400668056,0.206391856074
1602702386236748189,18493,1602702386236748189,,30.2855663361,-97.7400661453,0.203094258904
1602702386257034140,18494,1602702386257034140,,30.2855663361,-97.7400661453,0.203094258904
1602702386317749865,18495,1602702386317749865,,30.285566348,-97.7400656343,0.202754512429
1602702386357868903,18496,1602702386357868903,,30.2855663593,-97.7400651185,0.202075019479
1602702386398018216,18497,1602702386398018216,,30.2855663704,-97.7400646022,0.202075019479
1602702386459529949,18498,1602702386459529949,,30.2855663815,-97.7400640887,0.201395526528
1602702386499695616,18499,1602702386499695616,,30.2855663936,-97.7400635734,0.202414765954
1602702386519572458,18500,1602702386519572458,,30.2855663936,-97.7400635734,0.202414765954
1602702386559960298,18501,1602702386559960298,,30.2855666527,-97.7400631054,0.20519888401
1602702386620343383,18502,1602702386620343383,,30.2855666653,-97.7400625929,0.205538630486
1602702386660867237,18503,1602702386660867237,,30.2855666785,-97.7400620749,0.205538630486
1602702386701305058,18504,1602702386701305058,,30.2855666915,-97.7400615597,0.20519888401
1602702386741241382,18505,1602702386741241382,,30.2855666915,-97.7400615597,0.20519888401
